company_name,service_category,certificate_number,found_website,email,phone,website_match_score,contact_score,final_confidence,status,notes
AMIDADA'S GLOBAL VENTURES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9620,https://www.zoominfo.com/c/amidadas-global-ventures-ltd/452873031,,,57.95,0.0,37.67,no_match,
AMKIC INTEGRATED SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8320,https://amkicintegrated.com/,,,51.5,0.0,33.48,no_match,
AMORIT INTERNATIONAL LIMITED,Consultancy Services,NCEC/CS-C-5/7993,https://amoritinternational.org/,,,89.21,0.0,57.99,auto_accept,
AMOTOI GLOBAL SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/6692,https://amotoi.com/page-about,,,88.33,0.0,57.41,auto_accept,
AMOTOI GLOBAL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8900,https://amotoi.com/page-about,,,85.0,0.0,55.25,auto_accept,
AMSEK OIL AND GAS SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-5/4732,https://www.nalpgam-ng.com/members/amsek-oil-and-gas-services-limited/,amsek555@yahoo.com,08023265461,81.32,56.0,72.46,auto_accept,
AMY TRAVELS LIMITED,Non Moveable Assets,NCEC/DA-C-5/7920,https://amytravelslimited.vercel.app/,info@travelagency.com,,74.29,40.0,62.29,review_needed,
ANA INDUSTRIES LIMITED,Manufacturing and Related Services,NCEC/MS-C-3/7452,https://www.anaind.org/,trade@anaind.org,001-2015,72.5,88.0,77.92,review_needed,
ANA INDUSTRIES LIMITED,Services and Support,NCEC/SS-C-5/8628,https://www.anaind.org/,trade@anaind.org,001-2015,72.5,88.0,77.92,review_needed,
ANAJEK INTEGRATED SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7347,,,,0.0,0.0,0.0,no_match,
ANAJEK INTEGRATED SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7182,,,,0.0,0.0,0.0,no_match,
ANAM RESOURCES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9491,http://www.anamresources.com/about.html,sales@anamresources.com,+2348186897146,71.35,96.0,79.98,review_needed,
ANAM RESOURCES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9588,http://www.anamresources.com/about.html,sales@anamresources.com,+2348186897146,71.35,96.0,79.98,review_needed,
ANASAMI CONSTRUCTION NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/8399,https://anasami.com/,,,90.0,0.0,58.5,auto_accept,
ANASAMI CONSTRUCTION NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-4/7819,https://anasami.com/,,,88.33,0.0,57.41,auto_accept,
ANBUTAL B MULTISERVICES LIMITED,Services and Support,NCEC/SS-C-5/7747,https://www.zoominfo.com/p/Chukwudi-Mbakwe/2645490333,,,46.25,0.0,30.06,no_match,
ANCHOR MARIC NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9391,https://anchormaric.net/about-us/,moyerinmade@anchormaric.net,+234 806 110 2387,91.97,97.0,93.73,auto_accept,
ANCHOR MARIC NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-2/7310,https://anchormaric.net/about-us/,moyerinmade@anchormaric.net,+234 806 110 2387,88.64,97.0,91.57,auto_accept,
ANCHOR SOLACE LIMITED,Consultancy Services,NCEC/CS-C-5/9086,https://anchorsolace.com/,info@anchorsolace.com,+234703-534-0099,93.75,98.0,95.24,auto_accept,
ANDREXA GLOBAL NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/7795,https://andrexaglobal.com/,operations_andrexaglobal@yahoo.com,0) 360 223 0,83.85,76.0,81.1,auto_accept,
ANDROMEDA INTEGRATED SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8659,https://www.andromedang.com/,,,64.33,0.0,41.81,review_needed,
ANDSTER ENGINEEERING LIMITED,Consultancy Services,NCEC/CS-C-5/9099,https://andsterengineering.com/,,,38.7,0.0,25.16,no_match,
ANDSTER ENGINEEERING LIMITED,Fabrication and Construction,NCEC/FC-C-5/4826,https://andsterengineering.com/,,,33.7,0.0,21.91,no_match,
ANDSTER ENGINEEERING LIMITED,Procurement and Supplies,NCEC/PS-C-5/8931,https://andsterengineering.com/,,,33.7,0.0,21.91,no_match,
ANDY SURVEYS COMPANY NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/7696,https://andysurveysltd.com/,info@andysurveysltd.com,+234 8032706400,94.35,98.0,95.63,auto_accept,
ANNAJUL ROSARI NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/9298,https://www.annajulng.com/,info@annajulng.com,+234 803 123 4567,88.12,96.0,90.88,auto_accept,
ANOSYKE GROUP OF COMPANIES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8781,https://anosykegroup.com/about-anosyke-group/,info@anosykegroup.com,+234(0)803 500 5599,71.25,88.0,77.11,review_needed,
ANOSYKE GROUP OF COMPANIES LIMITED,Consultancy Services,NCEC/CS-C-5/8709,https://anosykegroup.com/about-anosyke-group/,info@anosykegroup.com,+234(0)803 500 5599,71.25,88.0,77.11,review_needed,
ANTONIO ENGINEERING SERVICES NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9489,http://antonioengineering.com/,info@antonioengineering.com,+234(0)8032333342,87.5,98.0,91.17,auto_accept,
ANTONIO ENGINEERING SERVICES NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/7600,http://antonioengineering.com/,info@antonioengineering.com,+234(0)8032333342,89.17,98.0,92.26,auto_accept,
ANVAS ASSOCIATE LIMITED,Procurement and Supplies,NCEC/PS-C-5/8042,https://anawanassociatesltd.com/,info@anawanassociatesltd.com,+234 816 367 2532,27.32,98.0,52.06,no_match,
AOS ORWELL LIMITED,Fabrication and Construction,NCEC/FC-C-4/8586,https://www.aosorwell.com/,compliance@aosorwell.com,,88.33,60.0,78.41,auto_accept,
AOS ORWELL LIMITED,Manufacturing and Related Services,NCEC/MS-C-2/7829,https://www.aosorwell.com/,compliance@aosorwell.com,,90.0,60.0,79.5,auto_accept,
AOS ORWELL LIMITED,Services and Support,NCEC/SS-C-4/8589,https://www.aosorwell.com/,compliance@aosorwell.com,,88.33,60.0,78.41,auto_accept,
AOS ORWELL LIMITED,Consultancy Services,NCEC/CS-C-2/7612,https://www.aosorwell.com/,compliance@aosorwell.com,,88.33,60.0,78.41,auto_accept,
AOS ORWELL LIMITED,Procurement and Supplies,NCEC/PS-C-5/9210,https://www.aosorwell.com/,compliance@aosorwell.com,,83.33,60.0,75.16,auto_accept,
APEX ANALYTICS LIMITED,Services and Support,NCEC/SS-C-5/8961,https://www.apex-ng.com/,info@apex-ng.com,+234 901 064 2299 3,92.86,98.0,94.66,auto_accept,
APPLIED ANALYTICAL SYSTEMS LIMITED,Procurement and Supplies,NCEC/PS-C-5/9502,https://aasnig.com/about-us/,aas@aasnig.com,+2347084594004,80.45,97.0,86.24,auto_accept,
ARAMEX DELIVERY SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8438,,,,0.0,0.0,0.0,no_match,
ARCADE ENGINEERING AND CIVIL WORKS NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8410,https://arcadeengineeringltd.com/company-overview/,,,83.42,0.0,54.22,auto_accept,
ARCADE ENGINEERING AND CIVIL WORKS NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/9201,https://arcadeengineeringltd.com/company-overview/,,,83.42,0.0,54.22,auto_accept,
ARCHIE NIGERIA LTD,Non Moveable Assets,NCEC/DA-C-5/9373,https://markets.ft.com/data/equities/tearsheet/summary?s=ARCHIES:NSI,,0 2026 25,63.24,25.0,49.86,review_needed,
ARCO INTEGRITY SOLUTIONS LIMITED,Consultancy Services,NCEC/CS-C-4/9148,https://arcogroup-nigeria.com/,hr@arcogroup-nigeria.com,+234-1-4605490-2,66.81,97.0,77.38,review_needed,
ARCO INTEGRITY SOLUTIONS LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8426,https://upstreamnigeria.com/arco-pipeline-solutions/,arco.integrity@arcogroup-nigeria.com,+234 1 270 5303,83.06,76.0,80.59,auto_accept,
ARCO MAINTENANCE AND ENGINEERING LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7306,https://www.adexen.com/company/269920,,,64.17,10.0,45.21,review_needed,
ARCO MAINTENANCE AND ENGINEERING LIMITED,Consultancy Services,NCEC/CS-C-5/9472,https://www.adexen.com/company/269920,,,62.5,10.0,44.12,review_needed,
ARCO WORLDWIDE SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8303,https://arcoworldwide.ng/,info@arcoworldwide.ng,+234) 810 250 8147,88.85,98.0,92.05,auto_accept,
ARCO WORLDWIDE SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7303,https://arcoworldwide.ng/,info@arcoworldwide.ng,+234) 810 250 8147,86.35,98.0,90.43,auto_accept,
ARCO WORLDWIDE SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/8597,https://arcoworldwide.ng/,info@arcoworldwide.ng,+234) 810 250 8147,88.85,98.0,92.05,auto_accept,
ARCWORLD OIL AND GAS LIMITED,Fabrication and Construction,NCEC/FC-C-5/6354,https://www.signalhire.com/companies/arcworld-oil-and-gas-limited,,,65.0,0.0,42.25,review_needed,
ARDENT ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7397,https://www.ardentenergysolutions.com/about-us,,,74.4,0.0,48.36,review_needed,
ARDENT ENERGY SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-4/8360,https://www.ardentenergysolutions.com/about-us,,,74.4,0.0,48.36,review_needed,
ARDENT ENERGY SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/8361,https://www.ardentenergysolutions.com/about-us,,,74.4,0.0,48.36,review_needed,
ARDENT ENERGY SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7476,https://www.ardentenergysolutions.com/about-us,,,74.4,0.0,48.36,review_needed,
ARDREND LIMITED,Non Moveable Assets,NCEC/DA-C-5/7535,https://www.ardrend.com,info@ardrend.com,+234 (0) 704 111 1471,85.0,98.0,89.55,auto_accept,
ARDUNNY ENGINEERING NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8588,https://www.ardunnyengr.com/about-us,info@ardunnyengr.com,+234) 08063798244,93.64,96.0,94.47,auto_accept,
ARDUNNY ENGINEERING NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8938,https://www.ardunnyengr.com/about-us,info@ardunnyengr.com,+234) 08063798244,96.14,96.0,96.09,auto_accept,
ARDUNNY ENGINEERING NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/7510,https://www.ardunnyengr.com/about-us,info@ardunnyengr.com,+234) 08063798244,93.64,96.0,94.47,auto_accept,
ARGEN NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8696,https://www.argennig.com/aboutus/,info@argennig.com,+234 809 835 5704,100.0,96.0,98.6,auto_accept,
ARIGBE & SONS INTERNATIONAL LIMITED,Fabrication and Construction,NCEC/FC-C-5/5963,https://www.arigbegroup.com/,info@arigbegroup.com,08026777787,80.59,88.0,83.18,auto_accept,
ARIGBE & SONS INTERNATIONAL LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/5631,https://www.arigbegroup.com/,info@arigbegroup.com,08026777787,83.92,88.0,85.35,auto_accept,
ARIL TECHNOLOGIES LIMITED,Fabrication and Construction,NCEC/FC-C-5/5096,https://www.ariltechnologies.com/,info@ariltechnologies.com,+2348062954181,84.06,98.0,88.94,auto_accept,
ARIL TECHNOLOGIES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8977,https://www.ariltechnologies.com/,info@ariltechnologies.com,+2348062954181,89.06,98.0,92.19,auto_accept,
ARION ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/9220,https://www.arionenergyservices.com/,info@arionenergyservices.com,02014540261,89.35,98.0,92.38,auto_accept,
ARION ENERGY SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9282,https://www.arionenergyservices.com/,info@arionenergyservices.com,02014540261,84.35,98.0,89.13,auto_accept,
ARIOSH LTD,Construction and Movable Equipment,NCEC/EC-C-5/8993,https://www.ariosh.com/,,,78.33,0.0,50.91,review_needed,
ARIOSH LTD,Consultancy Services,NCEC/CS-C-2/9007,https://www.ariosh.com/,,,80.0,0.0,52.0,auto_accept,
ARIOSH LTD,Fabrication and Construction,NCEC/FC-C-5/6315,https://www.ariosh.com/,,,80.0,0.0,52.0,auto_accept,
Arit Of Africa Limited,Consultancy Services,NCEC/CS-C-5/8342,https://aritofafrica.com/,,00 02 04 06 08 10 12 14 16 18 20 22 24 00 30,92.5,35.0,72.38,auto_accept,
Arit Of Africa Limited,Procurement and Supplies,NCEC/PS-C-5/8163,https://aritofafrica.com/,,00 02 04 06 08 10 12 14 16 18 20 22 24 00 30,82.5,35.0,65.88,auto_accept,
ARK FLUID CONTROL SERVICES LIMITED,Services and Support,NCEC/SS-C-5/7381,https://arkfluidcontrol.com/author/deltadevs/,,,70.5,0.0,45.83,review_needed,
ARKAD S.P.A. ENGINEERING AND CONTRACTING COMPANY LIMITED,Consultancy Services,NCEC/CS-C-5/9044,https://www.arkadspa.com/,,,34.5,0.0,22.43,no_match,
ARKAD S.P.A. ENGINEERING AND CONTRACTING COMPANY LIMITED,Procurement and Supplies,NCEC/PS-C-5/7237,https://www.arkadspa.com/,,,39.5,0.0,25.68,no_match,
AROWOLO GROUP OF COMPANIES LIMITED,Procurement and Supplies,NCEC/PS-C-5/9308,https://arowologroup.com/,info@arowologroup.com,+2348095101524,83.75,88.0,85.24,auto_accept,
ARRAVO GLOBAL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7193,https://arravo.co/,spoc.nigeria@arravo.co,+234 (0) 8032279851,52.5,88.0,64.92,no_match,
ARRAVO GLOBAL SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8013,https://arravo.co/,spoc.nigeria@arravo.co,+234 (0) 8032279851,47.5,88.0,61.67,no_match,
ARTHUR FERDINAND LIMITED,Fabrication and Construction,NCEC/FC-C-5/5854,https://arthurferdinandltd.com/,info@arthurferdinandltd.com,+234 (0) 8060384115,74.52,88.0,79.24,review_needed,
AS-WORTH PROFESSIONAL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/8011,https://www.directory.org.ng/professional_services,info@directory.org.ng,+234 (0) 814 4362 850,42.05,96.0,60.93,no_match,
ASAMAKA INDUSTRIES LIMITED,Consultancy Services,NCEC/CS-C-5/8275,https://asamaka.com/,info@asamaka.com,,90.0,60.0,79.5,auto_accept,
ASBURY INTERNATIONAL LIMITED,Fabrication and Construction,NCEC/FC-C-5/8313,https://www.zoominfo.com/c/asbury-international-ltd/369333377,,,80.0,0.0,52.0,auto_accept,
ASC NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/7372,https://asc.com.ng/services/consulting/,admin@asc.com.ng,+234 708 553 0860,90.0,97.0,92.45,auto_accept,
ASCL ENERGIES NIGERIA LTD,Procurement and Supplies,NCEC/PS-C-5/8745,https://www.asclenergies.com.ng/,info@asclenergies.com.ng,+234 816 404 5589,93.75,97.0,94.89,auto_accept,
ASH NELSON PARTNERS LIMITED,Procurement and Supplies,NCEC/PS-C-5/8678,https://ashnelsonpartners.com/,,,55.74,0.0,36.23,no_match,
ASHARAMI SYNERGY LIMITED,Non Moveable Assets,NCEC/DA-C-2/8957,https://asharamisynergy.com/about,,,34.83,0.0,22.64,no_match,
ASHBARD ENERGY COMPANY LIMITED,Fabrication and Construction,NCEC/FC-C-5/8443,https://ashbardenergy.com/,,,83.85,0.0,54.5,auto_accept,
ASHBARD ENERGY COMPANY LIMITED,Services and Support,NCEC/SS-C-5/8383,https://ashbardenergy.com/,,,88.85,0.0,57.75,auto_accept,
ASHBARD ENERGY COMPANY LIMITED,Consultancy Services,NCEC/CS-C-5/8384,https://ashbardenergy.com/,,,88.85,0.0,57.75,auto_accept,
ASHFORD BROWN LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8220,https://ashfordbrown.com/ropeaccess.html,info@ashfordbrown.com,+234 0803 841 5168,87.08,78.0,83.9,auto_accept,
ASHFORD BROWN LIMITED,Fabrication and Construction,NCEC/FC-C-5/5277,https://ashfordbrown.com/ropeaccess.html,info@ashfordbrown.com,+234 0803 841 5168,88.75,78.0,84.99,auto_accept,
ASHFORD BROWN LIMITED,Procurement and Supplies,NCEC/PS-C-5/8947,https://ashfordbrown.com/,info@ashfordbrown.com,+234 803 841 5168,88.75,88.0,88.49,auto_accept,
ASPEN ENERGY LIMITED,Consultancy Services,NCEC/CS-C-5/7922,https://aspen-energy.com/,info@aspen-energy.com,+234 812 908 3593,95.0,98.0,96.05,auto_accept,
ASSOCIATED PORT AND MARINE DEVELOPMENT COMPANY,Non Moveable Assets,NCEC/DA-C-5/7979,https://www.zoominfo.com/c/associated-port--marine-development-co/356144740,,,38.93,0.0,25.3,no_match,
ASSURED INTEGRITY ENGINEERING LIMITED,Consultancy Services,NCEC/CS-C-5/9606,https://www.assuredintegrityengineering.com/,info@assuredintegrityengineering.com,+234-806-077-9928,78.89,86.0,81.38,review_needed,
ASTRA MILAN LIMITED,Fabrication and Construction,NCEC/FC-C-3/4476,https://astramilanltd.com/,,+2349131949922,56.79,35.0,49.16,no_match,
ASTRIUM ENERGY LIMITED,Fabrication and Construction,NCEC/FC-C-5/7005,https://www.astriumenergy.co.uk/about.html/,info@astriumenergy.com,+234 912 150 6113,88.85,67.0,81.2,auto_accept,
ATAOGO NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/7164,https://www.myjobmag.com/job/project-manager-ago-supply-ataogo-nigeria-limited,services@myjobmag.com,,82.5,60.0,74.62,auto_accept,
ATAOGO NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8776,https://www.myjobmag.com/job/project-manager-ago-supply-ataogo-nigeria-limited,services@myjobmag.com,,82.5,60.0,74.62,auto_accept,
ATHANTIC OIL SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7793,https://www.zoominfo.com/c/athantic-oil-services-ltd/357418221,,,78.79,0.0,51.21,review_needed,
ATHANTIC OIL SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7763,https://www.zoominfo.com/c/athantic-oil-services-ltd/357418221,,,80.45,0.0,52.29,auto_accept,
ATHANTIC OIL SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9513,https://www.zoominfo.com/c/athantic-oil-services-ltd/357418221,,,75.45,0.0,49.04,review_needed,
ATLANTIC FLUIDS AND INTEGRATED SERVICES LIMITED,Services and Support,NCEC/SS-C-5/7267,https://atlanticfluids.com/about-afis,enquiry@atlanticfluids.net,0120453389),76.43,77.0,76.63,review_needed,
ATLANTIC LIGHT INTERNATIONAL LIMITED,Fabrication and Construction,NCEC/FC-C-5/7941,https://www.atlanticlightltd.com/,info@atlanticlightltd.com,+234 (0) 809 950 0072),70.5,97.0,79.78,review_needed,
ATLANTIC LIGHT INTERNATIONAL LIMITED,Services and Support,NCEC/SS-C-5/7938,https://www.atlanticlightltd.com/,info@atlanticlightltd.com,+234 (0) 809 950 0072),70.5,97.0,79.78,review_needed,
ATLANTIC TOOLS AND COMPLETIONS SERVICES LIMITED,Services and Support,NCEC/SS-C-5/8188,https://www.atlanticcompletions.com/,info@atlanticcompletions.com,+234 818 277 7778,63.97,86.0,71.68,review_needed,
ATLAS INTERNATIONAL ENGINEERING SERVICES NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8881,https://www.zoominfo.com/c/atlas-international-engineering-services-nig-ltd/372672339,,,80.45,0.0,52.29,auto_accept,
ATMA GLOBAL RESOURCES LTD,Procurement and Supplies,NCEC/PS-C-5/8749,https://www.atmaglobalng.com/,info@atmaglobalng.com,+234 9068620093,88.04,78.0,84.53,auto_accept,
ATMA GLOBAL RESOURCES LTD,Quality Control Inspection and Testing,NCEC/QS-C-5/8959,https://www.atmaglobalng.com/,info@atmaglobalng.com,+234 9068620093,88.04,78.0,84.53,auto_accept,
ATO GEOPHYSICAL LIMITED,Services and Support,NCEC/SS-C-5/8010,https://www.atogeophysical.com/about.html,info@atogeophysical.com,+234 810 525 0032,93.93,87.0,91.5,auto_accept,
ATORJ TECHNOLOGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/9397,https://atorjtechnology.com/home-2/,info@atorjtechnology.com,020 1 4538525,79.0,88.0,82.15,review_needed,
ATORJ TECHNOLOGY LIMITED,Consultancy Services,NCEC/CS-C-5/7854,https://atorjtechnology.com/home-2/,info@atorjtechnology.com,020 1 4538525,84.0,88.0,85.4,auto_accept,
ATTAINABLES ENTERTAINMENT LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/8856,https://www.attainables.net/,info@attainables.net,08023445516,46.39,98.0,64.45,no_match,
AUGJ SERVICES LTD,Non Moveable Assets,NCEC/DA-C-5/9378,https://www.stanbicibtcpension.com/static_file/Nigeria/nigeriapensionmanagers/Documents/Downloads/PDFs/UNCREDITED_CONTRIBUTIONS_EMPLOYERS.pdf,,,51.79,0.0,33.66,no_match,
AUTOSKADA TECHNOLOGIES LIMITED,Consultancy Services,NCEC/CS-C-5/7980,https://autoskada.com/,info@autoskada.com,+234 08037848812,72.5,98.0,81.42,review_needed,
AUTOSKADA TECHNOLOGIES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7974,https://autoskada.com/about-us,info@autoskada.com,+234 08037848812,77.5,97.0,84.32,review_needed,
AVEON OFFSHORE LIMITED,Fabrication and Construction,NCEC/FC-C-1/7399,https://www.offshore-technology.com/contractors/machining/aveon-offshore/,info@aveonoffshore.com,01 2798129,90.91,76.0,85.69,auto_accept,
AVIAM OFFSHORE ENGINEERING COMPANY LIMITED,Consultancy Services,NCEC/CS-C-5/9085,https://www.aviamng.com/about-us/,,,70.0,10.0,49.0,review_needed,
AVIDAN SUPPORT LIMITED,Consultancy Services,NCEC/CS-C-5/7607,https://www.avidansupport.com/,info@avidansupport.com,+234 810 0515 182,88.85,87.0,88.2,auto_accept,
AVIVA ENGINEERING NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8233,https://www.avivaengine.com/,info@avivaengine.com,+234 817-111-1170,88.64,88.0,88.42,auto_accept,
AWA ENGINEERING COMPANY NIG. LIMITED,Non Moveable Assets,NCEC/DA-C-5/9004,https://awaengineeringng.com/about.html,,,84.48,0.0,54.91,auto_accept,
AWESOME MULTINATIONAL ENERGY NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/9302,https://www.seplatenergy.com/,,,32.56,0.0,21.16,no_match,
AXCROFT ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/8810,https://africanfinancials.com/african-listed-companies/page/2/?wpv-tax-sector=energy,,,32.29,0.0,20.99,no_match,
AXFLO OIL & GAS NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8344,https://axfloo.com/about/,donald.brown@axfloo.com,,93.64,60.0,81.87,auto_accept,
AXXOL ENGINEERING CO. LTD,Procurement and Supplies,NCEC/PS-C-5/7239,https://axxolengineering.com/,,,89.06,0.0,57.89,auto_accept,
AYKERS LIMITED,Consultancy Services,NCEC/CS-C-5/9257,https://aykersltd.com/,geotextile@aykersltd.com,+234 (0) 8150547777,85.0,86.0,85.35,auto_accept,
AYKERS LIMITED,Procurement and Supplies,NCEC/PS-C-5/8296,https://aykersltd.com/,geotextile@aykersltd.com,+234 (0) 8150547777,90.0,86.0,88.6,auto_accept,
AYSTRIVE NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5700,https://ngads.com.ng/item/aystrive-nigeria-limited-113896.html,,,82.5,0.0,53.62,auto_accept,
AYSTRIVE NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8103,https://ngads.com.ng/item/aystrive-nigeria-limited-113896.html,,,82.5,0.0,53.62,auto_accept,
AYUEMEM RESOURCES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8046,https://www.marketscreener.com/quote/stock/AWALE-RESOURCES-LIMITED-55462592/company/,,,23.55,0.0,15.31,no_match,
